program_no,order,name,score,oaorder,id,year,month,day,recordnumber,record_onlyoneprogram,oatimes,participation,standscore,oadummy,oaratio,localdummy,perform_order_temp,company,number_members,career,age,yoshimotodummy,topfive,ranking,first,second,last,ordersq,pin,nocombi,pinfirst,nocombifirst,time,vote
475,10,ｳｴｽﾄﾗﾝﾄﾞ,389,,4755,2013,1,19,1,0,5,6,.069973931,0,.83333331,1,10,フリー→タイタン,2,5,29.367123,0,0,7,0,0,1,100,0,0,0,0,1,.66000003
476,1,風藤松原,409,5,4756,2013,2,2,2,0,15,19,.47003186,1,.78947371,1,1,太田,2,9,37.10685,0,1,4,1,0,0,1,0,0,0,0,1,.69999999
476,2,浜口浜村,117,,4757,2013,2,2,2,0,0,0,-1.9634668,0,,1,2,吉本東海→フリー→マセキ芸能社,2,10,29.041096,1,0,10,0,1,0,4,0,0,0,0,1,.07
476,3,ﾁｬﾝﾋﾟｵﾝｼﾞﾑ,349,,4758,2013,2,2,2,0,0,0,-.030002087,0,,1,3,ケーアッププロ→ジェイピィールーム,2,2,29.405479,0,0,7,0,0,0,9,0,0,0,0,1,.56999999
476,4,ﾄﾐﾄﾞｺﾛ,397,4,4759,2013,2,2,2,0,3,6,.37002507,1,.5,1,4,フラットファイヴ→グレープカンパニー,1,4,30.758904,0,1,5,0,0,0,16,1,1,0,0,1,.68000001
476,5,ｹﾁﾝ･ﾀﾞ･ｺﾁﾝ,469,2,4760,2013,2,2,2,0,5,6,.97006583,1,.83333331,1,5,ワタナベ,2,7,32.295891,0,1,1,0,0,0,25,0,0,0,0,1,.82999998
476,6,ﾋｭｰﾏﾝ中村,433,3,4761,2013,2,2,2,0,3,3,.67004544,1,,1,6,5upよしもと→よしもとクリエイティブ・エージェンシー,1,4,29.424658,1,1,3,0,0,0,36,1,1,0,0,1,.75999999
476,7,勝又,161,,4762,2013,2,2,2,0,6,10,-1.5967752,0,.60000002,1,7,オスカープロモーション,2,5,33.263012,0,0,9,0,0,0,49,0,0,0,0,1,.17
476,8,すっぽん大学,341,,4763,2013,2,2,2,0,0,1,-.09667328,0,,1,8,フリー→トップ・カラー、Will One[業務提携],2,7,38.40274,0,0,8,0,0,0,64,0,0,0,0,1,.56
476,9,守谷日和,397,6,4764,2013,2,2,2,0,0,0,.37002507,1,,1,9,5upよしもと,1,10,32.293152,1,1,5,0,0,0,81,1,1,0,0,1,.68000001
476,10,ﾄﾚﾝﾃﾞｨｴﾝｼﾞｪﾙ,453,1,4765,2013,2,2,2,0,3,4,.83672345,1,,1,10,東京吉本,2,9,30.506849,1,1,2,0,0,1,100,0,0,0,0,1,.80000001
477,1,ｱﾅﾛｸﾞﾀﾛｳ,321,,4766,2013,2,9,1,0,0,4,-.58264518,0,,0,1,プライム→フリー→トップ・カラー,1,13,39.47945,0,0,8,1,0,0,1,1,1,1,1,1,.50999999
477,2,ｵｷｼｼﾞｪﾝ,445,5,4767,2013,2,9,1,0,11,16,1.0300339,1,.6875,0,2,ホリプロコム,2,11,34.08493,0,1,2,0,1,0,4,0,0,0,0,1,.77999997
477,3,ｽﾊﾟﾛｰｽﾞ,389,2,4768,2013,2,9,1,0,2,17,.30172721,1,.11764706,0,3,福岡吉本→ワタナベ→フリー→浅井企画,2,18,36.260273,1,1,3,0,0,0,9,0,0,0,0,1,.66000003
477,4,ｽﾊﾟｲｸ,257,,4769,2013,2,9,1,0,4,5,-1.4149957,0,,0,4,東京吉本,2,5,25.849316,1,0,10,0,0,0,16,0,0,0,0,1,.37
477,5,ﾎﾟﾗﾛｲﾄﾞﾏｶﾞｼﾞﾝ,521,1,4770,2013,2,9,1,0,0,0,2.01845,1,,0,5,5upよしもと→フリー→浅井企画,3,5,27.09041,1,1,1,0,0,0,25,0,1,0,0,1,.94999999
